flex_index,flex_middle,flex_ring,accel_x,accel_y,accel_z,gyro_x,gyro_y,label
4095,3217,2809,4824,15168,-4936,-510,804,i need food
4095,3216,2799,4816,15192,-4876,-652,942,i need food
4095,3216,2789,4496,14968,-5116,-405,1110,i need food
4095,3216,2793,4564,15204,-4860,-527,961,i need food
4095,3216,2794,4508,15076,-4908,-541,782,i need food
4095,3214,2787,4712,15028,-4844,-693,820,i need food
4095,3213,2784,4824,14944,-4676,-269,664,i need food
4095,3215,2781,4732,15204,-4832,-429,544,i need food
4095,3211,2796,4700,15248,-4880,-275,471,i need food
4095,3214,2795,4712,15236,-4960,-85,805,i need food
4095,3215,2781,4812,15168,-4712,-323,886,i need food
4095,3215,2783,4816,14976,-4636,-411,884,i need food
4095,3214,2784,5172,14728,-4700,-688,898,i need food
4095,3211,2787,4936,14868,-4912,-563,296,i need food
4095,3214,2794,5104,15224,-4828,-465,645,i need food
4095,3219,2795,4836,15228,-4820,-521,820,i need food
4095,3219,2797,4352,14796,-4780,-404,910,i need food
4095,3223,2795,4484,15016,-5000,-453,1054,i need food
4095,3216,2796,4916,15392,-4664,-735,1167,i need food
4095,3221,2794,4876,15172,-4452,-637,906,i need food
4095,3217,2795,5120,15256,-4852,-373,870,i need food
4095,3216,2789,4632,15288,-4732,-245,804,i need food
4095,3213,2770,5004,15352,-4724,-281,571,i need food
4095,3222,2791,4684,15016,-4772,-268,901,i need food
4095,3216,2781,4608,15004,-4864,-403,1149,i need food
4095,3216,2780,4820,15044,-4948,-421,756,i need food
4095,3216,2782,4996,14980,-4648,-386,889,i need food
4095,3216,2768,4680,14944,-4784,-445,731,i need food
4095,3216,2778,4456,15060,-4440,-747,822,i need food
4095,3216,2779,4260,15308,-4624,-453,632,i need food
4095,3217,2781,4680,15160,-4704,-199,1006,i need food
4095,3210,2775,4636,15064,-4932,-357,1252,i need food
4095,3197,2768,4536,15120,-4508,-697,1193,i need food
4095,3194,2762,4752,15084,-4420,-392,450,i need food
4095,3186,2765,4588,14872,-4520,-541,898,i need food
4095,3189,2766,4624,15020,-4512,-277,844,i need food
4095,3189,2768,5320,15148,-5140,-174,510,i need food
4095,3189,2761,4308,15308,-4348,-757,472,i need food
4095,3248,3408,15272,3936,4276,-379,1269,give me phone
4095,3247,3378,15808,4292,3888,-426,744,give me phone
4095,3248,3380,15480,3960,4256,-837,868,give me phone
4095,3248,3376,15636,4316,4064,-349,905,give me phone
4095,3243,3373,15500,3920,4164,-434,788,give me phone
4095,3245,3376,15404,4280,4100,-470,806,give me phone
4095,3247,3379,15496,3992,4040,-341,907,give me phone
4095,3247,3376,15504,3992,4356,-425,800,give me phone
4095,3248,3379,15932,3864,4252,-402,967,give me phone
4095,3246,3373,15404,4064,4204,-383,869,give me phone
4095,3248,3367,15472,3832,4340,-546,794,give me phone
4095,3248,3370,15560,4076,4136,-314,822,give me phone
4095,3245,3366,15456,4020,4104,-240,873,give me phone
4095,3247,3388,15404,3992,4352,-897,938,give me phone
4095,3248,3377,15452,3964,4096,-361,798,give me phone
4095,3246,3383,15532,4140,4080,-119,729,give me phone
4095,3247,3374,15616,3860,4180,-675,906,give me phone
4095,3246,3375,15576,3868,4148,-298,818,give me phone
4095,3246,3376,15544,3980,4120,-551,620,give me phone
4095,3247,3376,15632,3748,4180,-334,855,give me phone
4095,3248,3377,15472,3988,4344,-66,959,give me phone
4095,3248,3378,15472,3956,4220,-754,765,give me phone
4095,3248,3385,15620,3688,4404,-571,991,give me phone
4095,3248,3377,15532,3876,4348,-263,731,give me phone
4095,3245,3376,15452,3784,4260,-505,752,give me phone
4095,3246,3373,15592,3756,4244,-312,821,give me phone
4095,3247,3377,15656,3796,4084,-493,1074,give me phone
4095,3246,3379,15604,3596,4280,-996,939,give me phone
4095,3246,3378,15580,3568,4316,-386,927,give me phone
4095,3247,3423,15488,3904,4200,-239,817,give me phone
4095,3247,3391,15676,3744,4112,-928,755,give me phone
4095,3246,3386,15576,3536,4180,-350,775,give me phone
4095,3248,3387,15816,3908,4040,-84,643,give me phone
4095,3247,3394,15732,3964,3996,-267,675,give me phone
4095,3245,3389,15416,3624,4488,-537,1172,give me phone
4095,3247,3402,15660,3672,4116,-124,784,give me phone
4095,3248,3398,15748,4184,3904,-352,585,give me phone
4095,3241,3390,15632,3304,4308,-830,885,give me phone
4095,3248,3395,15680,3292,4188,-102,848,give me phone
4095,3248,3405,15560,3768,3988,-457,929,give me phone
4095,3248,3407,15636,3736,3916,-770,1058,give me phone
4095,3248,3427,15484,4112,3988,-619,1082,give me phone
4095,3248,3401,15744,3680,3940,-496,1078,give me phone
4095,3246,3408,15572,3720,4008,-977,577,give me phone
4095,3248,3409,15772,3808,3960,-515,928,give me phone
4095,3246,3408,15564,3788,3936,-354,880,give me phone
4095,3248,3411,15568,3724,3976,-472,854,give me phone
4095,3246,3411,15688,3604,4164,-587,816,give me phone
4095,3247,3411,15528,3668,4056,-637,918,give me phone
4095,3248,3413,15576,3560,4072,-574,911,give me phone
4095,3247,3409,15792,2828,4640,-987,805,give me phone
4095,3248,3411,15688,4632,3248,-345,473,give me phone
4095,3245,3418,15648,4064,3824,-950,662,give me phone
4095,3248,3419,15564,3392,4268,-12,738,give me phone
4095,3243,3418,15788,4096,3472,-705,885,give me phone
4095,3248,3428,15732,3940,3540,-839,742,give me phone
4095,3245,3471,15704,4320,3444,818,-31,give me phone
4095,3248,3630,16308,4148,2452,-629,721,give me phone
4095,3247,3655,15616,4028,3372,-684,1118,give me phone
4095,3248,3632,15628,3736,3548,158,619,give me phone
4095,3239,3623,15736,4144,3340,-890,868,give me phone
4095,3248,3583,15772,3732,3648,-467,981,give me phone
4095,3248,3574,15788,3668,3332,-257,773,give me phone
4095,3244,3563,15756,3748,3220,-815,494,give me phone
4095,3241,3523,15896,3860,3220,-186,919,give me phone
4095,3247,3518,15716,3996,3096,-303,874,give me phone
4095,3247,3485,15816,3804,3296,-669,804,give me phone
4095,3245,3503,15876,3728,3208,-267,944,give me phone
4095,3241,3497,15876,3940,2920,-595,427,give me phone
4095,3247,3477,15824,3500,3244,-395,735,give me phone
4095,3243,3487,15764,3656,3132,-295,947,give me phone
4095,3245,3484,15760,3848,2944,-763,718,give me phone
4095,3248,3490,15708,3644,3172,-269,964,give me phone
4095,3246,3482,15864,4208,2440,-374,392,give me phone
4095,3245,3486,16020,3692,2872,-938,549,give me phone
4095,3248,3478,15752,3928,2932,-495,873,give me phone
4095,3242,3481,15716,3968,2992,-314,748,give me phone
4095,3248,3474,15772,3764,3052,-913,786,give me phone
4095,3248,3476,15732,3956,3272,-201,957,give me phone
4095,3246,3475,15856,3792,2964,-431,890,give me phone
4095,3248,3478,15764,3388,3184,-652,610,give me phone
4095,3248,3472,15700,3676,3156,-247,955,give me phone
4095,3243,3473,15728,3848,2808,-510,562,give me phone
4095,3248,3485,15936,3472,3256,-457,979,give me phone
4095,3245,3472,15896,3548,3020,-299,792,give me phone
4095,3243,3472,15824,3812,2852,-611,672,give me phone
4095,3243,3472,15776,3572,3056,-302,1052,give me phone
4095,3246,3470,15844,3672,2896,-232,759,give me phone
4095,3239,3470,15900,3388,3012,-667,1097,give me phone
4095,3250,3459,15824,3000,3396,44,1016,give me phone
4095,3241,3461,15968,3444,2864,-638,727,give me phone
4095,3239,3455,15896,3508,3112,-554,792,give me phone
4095,3243,3472,15908,3876,2740,-425,673,give me phone
4095,3248,3452,15848,3460,3012,-406,826,give me phone
4095,3247,3456,15764,3612,2960,-366,833,give me phone
4095,3244,3474,16100,4068,2420,-145,998,give me phone
4095,3247,3490,15820,4320,2432,-634,628,give me phone
4095,3233,3485,15732,3764,2880,-419,1032,give me phone
4095,3245,3465,16280,4312,1652,1400,-1074,give me phone
4095,3248,3451,15740,4656,1952,-982,967,give me phone
4095,3245,3447,15760,4304,2080,-195,928,give me phone
4095,3247,3446,15796,4460,1940,-191,632,give me phone
4095,3248,3440,15760,4752,1728,-159,500,give me phone
4095,3247,3445,15972,4220,2240,-643,1287,give me phone
4095,3247,3442,15616,4560,2196,-637,669,give me phone
4095,3244,3482,15552,4376,2276,1141,132,give me phone
4095,3242,3523,15940,4508,1668,-857,1101,give me phone
4095,3246,3517,15792,4228,1912,-432,835,give me phone
4095,3251,3504,15912,4120,2148,-119,978,give me phone
4095,3246,3507,15712,4640,1804,-847,509,give me phone
4095,3245,3503,15844,4232,2004,-105,948,give me phone
4095,3248,3504,15624,4240,2268,-449,733,give me phone
4095,3238,3504,15864,4356,1600,-630,523,give me phone
4095,3246,3506,15788,4520,1864,-232,1089,give me phone
4095,3248,3515,15672,4244,1832,-369,600,give me phone
4095,3242,3504,15764,4464,1528,-372,989,give me phone
4095,3241,3493,15724,4492,1284,-842,376,give me phone
4095,3238,3472,15780,3944,2000,-383,1142,give me phone
4095,3246,3472,15668,4496,1864,-442,814,give me phone
4095,3241,3472,15852,4456,1656,-446,497,give me phone
4095,3245,3476,15976,4028,1796,-186,849,give me phone
4095,3246,3486,16120,4204,2000,-464,1249,give me phone
4095,3246,3473,15852,4468,1856,-781,698,give me phone
4095,3243,3466,15936,3912,2212,-261,1220,give me phone
4095,3245,3481,15936,4116,1884,-415,746,give me phone
4095,3245,3472,15912,4092,2048,-467,799,give me phone
4095,3245,3469,15808,4164,1724,-428,499,give me phone
4095,3245,3461,15692,4004,2288,-658,897,give me phone
4095,3238,3376,20620,2684,3064,-1645,-3775,give me phone
4095,2766,3114,7912,7912,-4860,-17911,-8419,give me phone
4095,2336,3252,14224,2736,2684,-4082,1485,give me phone
4095,2175,3152,15328,5884,2120,-3108,1351,give me phone
4095,2186,3506,16156,4852,-1464,-244,916,give me phone
4095,2107,2896,14328,4292,3860,-3651,4549,give me phone
4095,2115,2849,15124,4024,3976,-3065,1995,give me phone
4095,2095,2687,14892,4152,3908,-566,-911,give me phone
4095,2063,3181,15112,3784,3500,-1424,635,give me phone
4095,2023,2983,15872,4124,2484,-256,767,give me phone
4095,2032,2886,15588,6652,2572,1427,-2560,give me phone
4095,2038,2800,15232,5472,676,-1596,426,give me phone
4095,1994,2719,15712,3380,2708,483,591,give me phone
4095,2058,3648,16940,3664,824,-24,660,give me phone
4095,2013,3581,15556,4092,540,-1538,742,give me phone
4095,2000,3237,14944,4380,780,-1271,735,give me phone
4095,1973,2991,15840,4712,1172,-1885,372,give me phone
4095,1985,2957,14840,4548,2212,-857,3741,give me phone
4095,1983,3242,15420,4640,1352,-1473,1229,give me phone
4095,1965,2957,15596,4004,3532,-1107,825,give me phone
4095,1966,2896,15384,3720,3416,-1102,91,give me phone
4095,1969,2825,16156,4084,2996,-531,901,give me phone
4095,1990,2842,15444,3992,2952,-382,856,give me phone
4095,1977,2755,14888,4480,3464,-810,-171,give me phone
4095,1968,2787,16172,3896,2132,-2196,-33,give me phone
4095,1957,2768,15664,3944,2772,-705,285,give me phone
4095,1966,2991,16364,2928,1728,138,2917,give me phone
4095,1961,2946,16120,3500,2564,-1127,577,give me phone
4095,1968,2936,17080,2748,3060,611,765,give me phone
4095,1970,2878,16916,2888,2632,-1117,624,give me phone
4095,1979,2797,16076,3296,2536,1479,1747,give me phone
4095,1975,2771,14656,4004,1600,979,948,give me phone
4095,1966,2725,15552,3944,1704,2372,2534,give me phone
4095,1973,2704,15920,3936,1660,1131,222,give me phone
4095,1968,2671,15212,4920,2692,183,810,give me phone
4095,1977,2689,15032,4844,2896,1909,2438,give me phone
4095,1975,2662,16732,4232,3236,-1085,-298,give me phone
4095,1987,2621,16260,4016,4676,-640,1165,give me phone
4095,2017,2678,15804,3852,3064,-718,1000,give me phone
4095,2010,2672,16776,2800,4308,-1083,2126,give me phone
4095,1999,2757,14736,5408,5040,-1149,1160,give me phone
4095,2041,2711,14388,4088,5576,-1029,1295,give me phone
4095,2038,2683,15832,4020,5356,-841,-896,give me phone
4095,2045,2675,15472,3504,5004,-295,1307,give me phone
4095,2034,2657,14824,3756,4448,-145,460,give me phone
4095,2035,2678,14976,3284,4360,-1267,228,give me phone
4095,2029,2643,15332,2976,4936,568,1345,give me phone
4095,2021,2706,15464,3620,4720,-882,640,give me phone
4095,2006,2679,15432,3952,4344,-167,328,give me phone
4095,2019,2683,15572,3752,5040,-87,1274,give me phone
4095,2039,2640,15832,4504,4412,-1266,-943,give me phone
4095,2063,2622,15924,5060,3372,-958,-346,give me phone
4095,2035,2605,15356,4484,4316,-335,818,give me phone
4095,2063,2656,15260,4268,3908,-413,700,give me phone
4095,2093,2613,15452,4452,4216,-186,1277,give me phone
4095,2086,2613,15312,4708,3900,-329,179,give me phone
4095,2128,2598,15380,4692,3976,-491,667,give me phone
4095,2070,2588,15632,4436,3780,-806,1001,give me phone
4095,2086,2559,15976,4388,4172,-421,699,give me phone
4095,2101,2555,15588,4364,3856,-263,887,give me phone
4095,2095,2559,15452,4428,3604,-567,933,give me phone
4095,2076,2546,15684,4536,3900,-613,984,give me phone
4095,2047,2559,14924,4540,4184,-707,672,give me phone
4095,2066,2554,15304,4420,3928,-457,768,give me phone
4095,2062,2538,15716,4148,3936,-544,707,give me phone
4095,2063,2559,15576,4520,3580,-387,1035,give me phone
4095,2096,2554,15356,4012,4064,-847,602,give me phone
4095,2094,2539,16124,3848,4172,760,3342,give me phone
4095,2069,2559,15460,4916,4388,-1101,146,give me phone
4095,2075,2558,14404,4596,4920,-1138,1323,give me phone
4095,2096,2533,16128,4728,3752,-978,346,give me phone
4095,2081,2542,14724,5728,3712,420,824,give me phone
4095,2067,2544,15648,4964,4452,-464,712,give me phone
4095,2068,2530,15320,4936,4568,321,488,give me phone
4095,2079,2537,15740,4820,4344,-967,1415,give me phone
4095,2078,2526,16228,4852,4736,-568,-185,give me phone
4095,2082,2550,14948,5016,4448,-34,481,give me phone
4095,2094,2554,15260,4176,4188,-810,691,give me phone
4095,2130,2555,15100,4704,4608,-865,577,give me phone
4095,2132,2537,14700,4356,5068,-1,637,give me phone
4095,2032,2625,14648,4976,5124,-1037,1235,give me phone
4095,1995,2669,14344,4788,4856,-2305,4086,give me phone
4095,1968,2775,13956,4544,6412,-1263,534,give me phone
4095,1983,2815,14704,4720,6296,-267,781,give me phone
4095,1956,2750,14928,5224,5308,-501,613,give me phone
4095,1969,2666,14940,5292,5488,-828,901,give me phone
4095,1972,2650,14104,5740,6420,-1337,674,give me phone
4095,1980,2654,14320,5224,7236,-1332,1370,give me phone
4095,1962,2676,14352,5436,7292,-345,1532,give me phone
4095,1965,2726,14008,5520,6860,-1057,378,give me phone
4095,1968,2720,14488,5432,5516,-615,344,give me phone
4095,1988,2704,15060,5896,5912,239,739,give me phone
4095,1999,2683,14884,4900,6364,-505,147,give me phone
4095,2027,2694,13740,4392,7104,-325,-47,give me phone
4095,2031,2675,14876,5036,6236,-616,770,give me phone
4095,2055,2649,14380,5980,5664,-663,998,give me phone
4095,2017,2665,14716,5220,5796,-489,947,give me phone
4095,2032,2677,14572,5376,6000,-712,939,give me phone
4095,2026,2657,14292,5124,5604,-680,701,give me phone
4095,2033,2653,14080,5160,5980,-1268,80,give me phone
4095,2029,2608,14996,5720,5852,-1305,2066,give me phone
4095,2032,2587,14768,2860,6480,-1169,225,give me phone
4095,2032,2559,15092,3160,6124,170,668,give me phone
4095,1997,2626,14612,4400,5840,-915,104,give me phone
4095,1947,2813,15492,4392,5968,168,750,give me phone
4095,1962,2738,15288,4328,5232,-828,130,give me phone
4095,1954,2679,16148,3148,4972,-682,714,give me phone
4095,1962,2689,14776,5436,5892,558,3253,give me phone
4095,1968,2673,15188,3684,5668,25,589,give me phone
4095,1985,2661,14888,3980,5460,-1108,675,give me phone
4095,1972,2658,14828,4228,4860,553,-235,give me phone
4095,1985,2652,15324,5248,5012,-818,401,give me phone
4095,1968,2672,15116,4716,5172,55,621,give me phone
4095,1975,3268,15312,4892,4852,242,1632,give me phone
4095,1965,2865,15192,5260,5452,-1690,-97,give me phone
4095,1957,2739,15868,3940,5452,-411,736,give me phone
4095,1951,2697,14740,3496,5636,-826,1458,give me phone
4095,1955,2686,14688,4368,6320,-611,594,give me phone
4095,1939,2699,14636,4760,5588,-656,867,give me phone
4095,1941,2666,14872,4672,5428,-232,2319,give me phone
4095,1995,2864,14884,4624,6604,-285,1545,give me phone
4095,2067,3377,15256,3652,5860,-656,672,give me phone
4095,2081,3537,15092,4608,5752,712,1336,give me phone
4095,2215,3568,14600,5888,5912,59,1024,give me phone
4095,2585,3519,15048,4084,5228,228,1121,give me phone
4095,3114,3536,14756,4696,6072,-124,1141,give me phone
4095,2943,3521,14764,5192,5176,-577,719,give me phone
4095,2945,3520,14952,4816,5356,69,691,give me phone
4095,2967,3296,14704,5436,5692,-777,656,give me phone
4095,2928,3287,15136,4860,5616,126,1338,give me phone
4095,2896,3262,14840,4780,5440,331,709,give me phone
4095,2938,3297,15088,5520,5492,-845,560,give me phone
4095,2785,3141,15128,4820,5300,146,1206,give me phone
4095,2726,2960,14400,5356,5488,-659,1359,give me phone
4095,2804,2790,14560,6732,5416,15,1470,give me phone
4095,2717,2865,14620,5528,5448,581,1308,give me phone
4095,2719,2832,14908,6128,5092,-584,1358,give me phone
4095,2719,2806,14728,6032,5288,245,521,give me phone
4095,2672,2834,14860,5676,5160,463,1596,give me phone
4095,2635,2786,14904,5468,4784,-914,518,give me phone
4095,2625,2765,15252,4864,4736,-334,829,give me phone
4095,2627,2735,14816,5568,4872,-693,872,give me phone
4095,2749,2735,14844,5556,4612,-407,646,give me phone
4095,2613,2719,15208,4620,4484,-246,1035,give me phone
4095,2640,2714,15072,5452,4828,-569,873,give me phone
4095,2701,2666,14920,5512,4728,-418,974,give me phone
4095,2643,2650,15168,5056,4452,34,1008,give me phone
4095,2643,2641,15092,5252,4680,-377,860,give me phone
4095,2591,2646,15224,5028,4676,-834,1029,give me phone
4095,2544,2621,14824,5784,5140,-219,1038,give me phone
4095,2534,2608,15440,5940,4868,-716,2666,give me phone
4095,2527,2613,14904,4988,5068,219,799,give me phone
4095,2519,2631,14980,5300,5156,-997,722,give me phone
4095,2534,2650,14996,5140,5092,109,966,give me phone
4095,2557,2641,14900,5580,5272,-98,685,give me phone
4095,2583,2641,14592,6036,5176,-989,852,give me phone
4095,2590,2627,14888,5440,5300,-210,893,give me phone
4095,2588,2621,14492,5468,5796,-149,1172,give me phone
4095,2558,2605,14824,5656,5020,-779,521,give me phone
4095,2531,2624,15196,4824,5376,-465,403,give me phone
4095,2510,2608,15400,4816,5228,383,1832,give me phone
4095,2513,2601,14684,5600,5300,-450,750,give me phone
4095,2533,2594,16788,4284,5644,124,2130,give me phone
4095,2559,2593,14392,2600,7740,747,1668,give me phone
4095,2541,2615,13644,3416,7844,-619,2,give me phone
4095,2662,2598,14280,3516,7644,-504,0,give me phone
4095,2602,2600,14888,2948,7548,-2059,-580,give me phone
4095,2595,2587,14648,3548,7884,-32,1149,give me phone
4095,2556,2559,14460,3888,7544,-1841,-169,give me phone
4095,2559,2559,14544,3208,7020,-511,432,give me phone
4095,2557,2559,15148,3412,7112,2044,1777,give me phone
4095,2655,2551,12864,3652,8692,3493,2894,give me phone
